Item Name,Item ID,Item meta,Has NBT,Display Name
gregtech:gt.metaitem.01,7232,15073,false,四重镝锭
gregtech:gt.metaitem.01,7232,15074,false,四重钬锭
gregtech:gt.metaitem.01,7232,15075,false,四重铒锭
gregtech:gt.metaitem.01,7232,15076,false,四重铥锭
gregtech:gt.metaitem.01,7232,15077,false,四重镱锭
gregtech:gt.metaitem.01,7232,15078,false,四重镥锭
gregtech:gt.metaitem.01,7232,15080,false,四重钽锭
gregtech:gt.metaitem.01,7232,15081,false,四重钨锭
gregtech:gt.metaitem.01,7232,15083,false,四重锇锭
gregtech:gt.metaitem.01,7232,15084,false,四重铱锭
gregtech:gt.metaitem.01,7232,15085,false,四重铂锭
gregtech:gt.metaitem.01,7232,15086,false,四重金锭
gregtech:gt.metaitem.01,7232,15089,false,四重铅锭
gregtech:gt.metaitem.01,7232,15090,false,四重铋锭
gregtech:gt.metaitem.01,7232,15096,false,四重钍锭
gregtech:gt.metaitem.01,7232,15097,false,四重铀-235锭
gregtech:gt.metaitem.01,7232,15098,false,四重铀-238锭
gregtech:gt.metaitem.01,7232,15100,false,四重钚-239锭
gregtech:gt.metaitem.01,7232,15101,false,四重钚-241锭
gregtech:gt.metaitem.01,7232,15103,false,四重镅锭
gregtech:gt.metaitem.01,7232,15111,false,四重纯镃锭
gregtech:gt.metaitem.01,7232,15112,false,四重谐镃锭
gregtech:gt.metaitem.01,7232,15129,false,四重中子锭
gregtech:gt.metaitem.01,7232,15131,false,四重UIV超导粗胚锭
gregtech:gt.metaitem.01,7232,15134,false,四重UMV超导粗胚锭
gregtech:gt.metaitem.01,7232,15139,false,四重宇宙素锭
gregtech:gt.metaitem.01,7232,15141,false,四重永恒锭
gregtech:gt.metaitem.01,7232,15201,false,四重魔钢锭
gregtech:gt.metaitem.01,7232,15202,false,四重泰拉钢锭
gregtech:gt.metaitem.01,7232,15203,false,四重源质钢锭
gregtech:gt.metaitem.01,7232,15205,false,四重盖亚之魂锭
gregtech:gt.metaitem.01,7232,15300,false,四重青铜锭
gregtech:gt.metaitem.01,7232,15301,false,四重黄铜锭
gregtech:gt.metaitem.01,7232,15302,false,四重殷钢锭
gregtech:gt.metaitem.01,7232,15303,false,四重琥珀金锭
gregtech:gt.metaitem.01,7232,15304,false,四重锻铁锭
gregtech:gt.metaitem.01,7232,15305,false,四重钢锭
gregtech:gt.metaitem.01,7232,15306,false,四重不锈钢锭
gregtech:gt.metaitem.01,7232,15307,false,四重生铁锭
gregtech:gt.metaitem.01,7232,15308,false,四重红色合金锭
gregtech:gt.metaitem.01,7232,15309,false,四重蓝色合金锭
gregtech:gt.metaitem.01,7232,15310,false,四重白铜锭
gregtech:gt.metaitem.01,7232,15311,false,四重镍铬锭
gregtech:gt.metaitem.01,7232,15312,false,四重坎塔尔合金锭
gregtech:gt.metaitem.01,7232,15313,false,四重镁铝合金锭
gregtech:gt.metaitem.01,7232,15314,false,四重焊锡锭
gregtech:gt.metaitem.01,7232,15315,false,四重电池合金锭
gregtech:gt.metaitem.01,7232,15316,false,四重钨钢锭
gregtech:gt.metaitem.01,7232,15317,false,四重铱锇合金锭
gregtech:gt.metaitem.01,7232,15318,false,四重阳光化合物锭
gregtech:gt.metaitem.01,7232,15319,false,四重精金锭
gregtech:gt.metaitem.01,7232,15320,false,四重通流琥珀金锭
gregtech:gt.metaitem.01,7232,15321,false,四重末影锭
gregtech:gt.metaitem.01,7232,15323,false,四重注魔金锭
gregtech:gt.metaitem.01,7232,15324,false,四重硅岩锭
gregtech:gt.metaitem.01,7232,15325,false,四重硅岩合金锭
gregtech:gt.metaitem.01,7232,15326,false,四重富集硅岩锭
gregtech:gt.metaitem.01,7232,15327,false,四重超能硅岩锭
gregtech:gt.metaitem.01,7232,15328,false,四重铿铀锭
gregtech:gt.metaitem.01,7232,15329,false,四重三钛锭
gregtech:gt.metaitem.01,7232,15330,false,四重神秘锭
gregtech:gt.metaitem.01,7232,15331,false,四重秘银锭
gregtech:gt.metaitem.01,7232,15333,false,四重星辰银锭
gregtech:gt.metaitem.01,7232,15334,false,四重黑钢锭
gregtech:gt.metaitem.01,7232,15335,false,四重大马士革钢锭
gregtech:gt.metaitem.01,7232,15336,false,四重暗影铁锭
gregtech:gt.metaitem.01,7232,15337,false,四重暗影钢锭
gregtech:gt.metaitem.01,7232,15338,false,四重铁木锭
gregtech:gt.metaitem.01,7232,15339,false,四重钢叶
gregtech:gt.metaitem.01,7232,15340,false,四重陨铁锭
gregtech:gt.metaitem.01,7232,15341,false,四重陨钢锭
gregtech:gt.metaitem.01,7232,15342,false,四重玄铁锭
gregtech:gt.metaitem.01,7232,15343,false,四重钴黄铜锭
gregtech:gt.metaitem.01,7232,15344,false,四重哈氏合金锭
gregtech:gt.metaitem.01,7232,15345,false,四重退火铜锭
gregtech:gt.metaitem.01,7232,15346,false,四重炽热钢锭
gregtech:gt.metaitem.01,7232,15348,false,四重红钢锭
gregtech:gt.metaitem.01,7232,15349,false,四重蓝钢锭
gregtech:gt.metaitem.01,7232,15350,false,四重标准纯银锭
gregtech:gt.metaitem.01,7232,15351,false,四重玫瑰金锭
gregtech:gt.metaitem.01,7232,15352,false,四重黑青铜锭
gregtech:gt.metaitem.01,7232,15353,false,四重铋青铜锭
gregtech:gt.metaitem.01,7232,15354,false,四重磁化铁锭
gregtech:gt.metaitem.01,7232,15355,false,四重磁化钢锭
gregtech:gt.metaitem.01,7232,15356,false,四重磁化钕锭
gregtech:gt.metaitem.01,7232,15357,false,四重钒镓合金锭
gregtech:gt.metaitem.01,7232,15358,false,四重钇钡铜氧合金锭
gregtech:gt.metaitem.01,7232,15359,false,四重氮化铌锭
gregtech:gt.metaitem.01,7232,15360,false,四重铌钛合金锭
gregtech:gt.metaitem.01,7232,15361,false,四重二氧化铬锭
gregtech:gt.metaitem.01,7232,15362,false,四重骑士金属锭
gregtech:gt.metaitem.01,7232,15363,false,四重锡铁合金锭
gregtech:gt.metaitem.01,7232,15364,false,四重玄钢锭
gregtech:gt.metaitem.01,7232,15365,false,四重磁钢锭
gregtech:gt.metaitem.01,7232,15366,false,四重充能合金锭
gregtech:gt.metaitem.01,7232,15367,false,四重脉冲合金锭
gregtech:gt.metaitem.01,7232,15368,false,四重暗影锭
gregtech:gt.metaitem.01,7232,15369,false,四重导电铁锭
gregtech:gt.metaitem.01,7232,15370,false,四重碳化钨锭
gregtech:gt.metaitem.01,7232,15371,false,四重钒钢锭
gregtech:gt.metaitem.01,7232,15372,false,四重高速钢-G锭
gregtech:gt.metaitem.01,7232,15373,false,四重高速钢-E锭
gregtech:gt.metaitem.01,7232,15374,false,四重高速钢-S锭
gregtech:gt.metaitem.01,7232,15378,false,四重脉冲铁锭
gregtech:gt.metaitem.01,7232,15379,false,四重魂金锭
gregtech:gt.metaitem.01,7232,15380,false,四重末影粗胚锭
gregtech:gt.metaitem.01,7232,15381,false,四重红石合金锭
gregtech:gt.metaitem.01,7232,15382,false,四重阿迪特锭
gregtech:gt.metaitem.01,7232,15383,false,四重强化金属锭
gregtech:gt.metaitem.01,7232,15384,false,四重混合晶锭
gregtech:gt.metaitem.01,7232,15385,false,四重强化混合晶锭
gregtech:gt.metaitem.01,7232,15386,false,四重玛玉灵锭
gregtech:gt.metaitem.01,7232,15387,false,四重深空秘银锭
gregtech:gt.metaitem.01,7232,15388,false,四重黑钚锭
gregtech:gt.metaitem.01,7232,15389,false,四重木卫四冰锭
gregtech:gt.metaitem.01,7232,15390,false,四重深铅锭
gregtech:gt.metaitem.01,7232,15391,false,四重量子锭
gregtech:gt.metaitem.01,7232,15392,false,四重硬铝锭
gregtech:gt.metaitem.01,7232,15393,false,四重奥利哈钢锭
gregtech:gt.metaitem.01,7232,15394,false,四重无尽催化剂锭
gregtech:gt.metaitem.01,7232,15395,false,四重基岩锭
gregtech:gt.metaitem.01,7232,15397,false,四重无尽锭
gregtech:gt.metaitem.01,7232,15398,false,四重神秘水晶锭
gregtech:gt.metaitem.01,7232,15399,false,四重磁化钐锭
gregtech:gt.metaitem.01,7232,15400,false,四重耐酸铝锭
gregtech:gt.metaitem.01,7232,15401,false,四重末影钢锭
gregtech:gt.metaitem.01,7232,15402,false,四重复合粘土锭
gregtech:gt.metaitem.01,7232,15403,false,四重晶化合金锭
gregtech:gt.metaitem.01,7232,15404,false,四重旋律合金锭
gregtech:gt.metaitem.01,7232,15405,false,四重恒星合金锭
gregtech:gt.metaitem.01,7232,15406,false,四重晶化粉红史莱姆锭
gregtech:gt.metaitem.01,7232,15407,false,四重充能银锭
gregtech:gt.metaitem.01,7232,15408,false,四重生动合金锭
gregtech:gt.metaitem.01,7232,15470,false,四重环氧树脂条
gregtech:gt.metaitem.01,7232,15471,false,四重硅橡胶条
gregtech:gt.metaitem.01,7232,15472,false,四重聚己内酰胺条
gregtech:gt.metaitem.01,7232,15473,false,四重聚四氟乙烯条
gregtech:gt.metaitem.01,7232,15485,false,四重神秘蓝金锭
gregtech:gt.metaitem.01,7232,15488,false,四重褐铜锭
gregtech:gt.metaitem.01,7232,15489,false,四重胶木锭
gregtech:gt.metaitem.01,7232,15521,false,四重力量锭
gregtech:gt.metaitem.01,7232,15529,false,四重温特姆锭
gregtech:gt.metaitem.01,7232,15576,false,四重钛铂钒合金锭
gregtech:gt.metaitem.01,7232,15581,false,四重超时空金属锭
gregtech:gt.metaitem.01,7232,15582,false,四重富集钬锭
gregtech:gt.metaitem.01,7232,15585,false,四重白矮星物质锭
gregtech:gt.metaitem.01,7232,15586,false,四重黑矮星物质锭
gregtech:gt.metaitem.01,7232,15588,false,四重时空锭
gregtech:gt.metaitem.01,7232,15599,false,四重聚苯并咪唑锭
gregtech:gt.metaitem.01,7232,15610,false,四重纤维强化的环氧树脂条
gregtech:gt.metaitem.01,7232,15613,false,四重镍锌铁氧体锭
gregtech:gt.metaitem.01,7232,15631,false,四重聚苯硫醚锭
gregtech:gt.metaitem.01,7232,15635,false,四重丁苯橡胶条
gregtech:gt.metaitem.01,7232,15636,false,四重聚苯乙烯条
gregtech:gt.metaitem.01,7232,15649,false,四重聚氯乙烯条
gregtech:gt.metaitem.01,7232,15765,false,四重凯芙拉锭
gregtech:gt.metaitem.01,7232,15770,false,四重终末锭
gregtech:gt.metaitem.01,7232,15772,false,四重铝化镍锭
gregtech:gt.metaitem.01,7232,15829,false,四重深渊铁锭
gregtech:gt.metaitem.01,7232,15856,false,四重太阳能级硅(多晶硅)锭
gregtech:gt.metaitem.01,7232,15868,false,四重三元金属锭
gregtech:gt.metaitem.01,7232,15874,false,四重聚乙烯条
gregtech:gt.metaitem.01,7232,15880,false,四重橡胶条
gregtech:gt.metaitem.01,7232,15884,false,四重戴斯锭
gregtech:gt.metaitem.01,7232,15912,false,四重石棉锭
gregtech:gt.metaitem.01,7232,15913,false,四重雄黄锭
gregtech:gt.metaitem.01,7232,15951,false,四重幽冥剧毒结晶锭
gregtech:gt.metaitem.01,7232,15952,false,四重暗影秘银锭
gregtech:gt.metaitem.01,7232,15956,false,四重溶火之石锭
gregtech:gt.metaitem.01,7232,15966,false,四重山铜锭
gregtech:gt.metaitem.01,7232,15970,false,四重虚空锭
gregtech:gt.metaitem.01,7232,15974,false,四重UEV超导粗胚锭
gregtech:gt.metaitem.01,7232,15975,false,四重龙锭
gregtech:gt.metaitem.01,7232,15976,false,四重觉醒龙锭
gregtech:gt.metaitem.01,7232,15977,false,四重注血铁锭
gregtech:gt.metaitem.01,7232,15978,false,四重灵宝锭
gregtech:gt.metaitem.01,7232,15979,false,四重拉多X聚合物锭
gregtech:gt.metaitem.01,7232,15980,false,四重砷化镓锭
gregtech:gt.metaitem.01,7232,15981,false,四重磷化铟镓锭
gregtech:gt.metaitem.01,7232,15982,false,四重宇宙中子态素锭
gregtech:gt.metaitem.01,7232,15984,false,四重锭
gregtech:gt.metaitem.01,7232,15985,false,四重UHV超导粗胚锭
gregtech:gt.metaitem.01,7232,15986,false,四重UV超导粗胚锭
gregtech:gt.metaitem.01,7232,15987,false,四重MV超导粗胚锭
gregtech:gt.metaitem.01,7232,15988,false,四重HV超导粗胚锭
gregtech:gt.metaitem.01,7232,15989,false,四重EV超导粗胚锭
gregtech:gt.metaitem.01,7232,15990,false,四重IV超导粗胚锭
gregtech:gt.metaitem.01,7232,15991,false,四重LuV超导粗胚锭
gregtech:gt.metaitem.01,7232,15992,false,四重ZPM超导粗胚锭
gregtech:gt.metaitem.01,7232,16006,false,五重锂锭
gregtech:gt.metaitem.01,7232,16008,false,五重铍锭
gregtech:gt.metaitem.01,7232,16010,false,五重碳锭
gregtech:gt.metaitem.01,7232,16018,false,五重镁锭
gregtech:gt.metaitem.01,7232,16019,false,五重铝锭
gregtech:gt.metaitem.01,7232,16020,false,五重硅锭
gregtech:gt.metaitem.01,7232,16025,false,五重钾锭
gregtech:gt.metaitem.01,7232,16027,false,五重钪锭
gregtech:gt.metaitem.01,7232,16028,false,五重钛锭
gregtech:gt.metaitem.01,7232,16029,false,五重钒锭
gregtech:gt.metaitem.01,7232,16030,false,五重铬锭
gregtech:gt.metaitem.01,7232,16031,false,五重锰锭
gregtech:gt.metaitem.01,7232,16032,false,五重铁锭
gregtech:gt.metaitem.01,7232,16033,false,五重钴锭
gregtech:gt.metaitem.01,7232,16034,false,五重镍锭
gregtech:gt.metaitem.01,7232,16035,false,五重铜锭
gregtech:gt.metaitem.01,7232,16036,false,五重锌锭
gregtech:gt.metaitem.01,7232,16037,false,五重镓锭
gregtech:gt.metaitem.01,7232,16039,false,五重砷锭
gregtech:gt.metaitem.01,7232,16043,false,五重铷锭
gregtech:gt.metaitem.01,7232,16045,false,五重钇锭
gregtech:gt.metaitem.01,7232,16047,false,五重铌锭
gregtech:gt.metaitem.01,7232,16048,false,五重钼锭
gregtech:gt.metaitem.01,7232,16052,false,五重钯锭
gregtech:gt.metaitem.01,7232,16054,false,五重银锭
gregtech:gt.metaitem.01,7232,16056,false,五重铟锭
gregtech:gt.metaitem.01,7232,16057,false,五重锡锭
gregtech:gt.metaitem.01,7232,16058,false,五重锑锭
gregtech:gt.metaitem.01,7232,16059,false,五重碲锭
gregtech:gt.metaitem.01,7232,16062,false,五重铯锭
gregtech:gt.metaitem.01,7232,16063,false,五重钡锭
gregtech:gt.metaitem.01,7232,16064,false,五重镧锭
gregtech:gt.metaitem.01,7232,16065,false,五重铈锭
gregtech:gt.metaitem.01,7232,16066,false,五重镨锭
gregtech:gt.metaitem.01,7232,16067,false,五重钕锭
gregtech:gt.metaitem.01,7232,16068,false,五重钷锭
gregtech:gt.metaitem.01,7232,16069,false,五重钐锭
gregtech:gt.metaitem.01,7232,16070,false,五重铕锭
gregtech:gt.metaitem.01,7232,16071,false,五重钆锭
gregtech:gt.metaitem.01,7232,16072,false,五重铽锭
gregtech:gt.metaitem.01,7232,16073,false,五重镝锭
gregtech:gt.metaitem.01,7232,16074,false,五重钬锭
gregtech:gt.metaitem.01,7232,16075,false,五重铒锭
gregtech:gt.metaitem.01,7232,16076,false,五重铥锭
gregtech:gt.metaitem.01,7232,16077,false,五重镱锭
gregtech:gt.metaitem.01,7232,16078,false,五重镥锭
gregtech:gt.metaitem.01,7232,16080,false,五重钽锭
gregtech:gt.metaitem.01,7232,16081,false,五重钨锭
gregtech:gt.metaitem.01,7232,16083,false,五重锇锭
gregtech:gt.metaitem.01,7232,16084,false,五重铱锭
gregtech:gt.metaitem.01,7232,16085,false,五重铂锭
gregtech:gt.metaitem.01,7232,16086,false,五重金锭
gregtech:gt.metaitem.01,7232,16089,false,五重铅锭
gregtech:gt.metaitem.01,7232,16090,false,五重铋锭
gregtech:gt.metaitem.01,7232,16096,false,五重钍锭
gregtech:gt.metaitem.01,7232,16097,false,五重铀-235锭
gregtech:gt.metaitem.01,7232,16098,false,五重铀-238锭
gregtech:gt.metaitem.01,7232,16100,false,五重钚-239锭
gregtech:gt.metaitem.01,7232,16101,false,五重钚-241锭
gregtech:gt.metaitem.01,7232,16103,false,五重镅锭
gregtech:gt.metaitem.01,7232,16111,false,五重纯镃锭
gregtech:gt.metaitem.01,7232,16112,false,五重谐镃锭
gregtech:gt.metaitem.01,7232,16129,false,五重中子锭
gregtech:gt.metaitem.01,7232,16131,false,五重UIV超导粗胚锭
gregtech:gt.metaitem.01,7232,16134,false,五重UMV超导粗胚锭
gregtech:gt.metaitem.01,7232,16139,false,五重宇宙素锭
gregtech:gt.metaitem.01,7232,16141,false,五重永恒锭
gregtech:gt.metaitem.01,7232,16201,false,五重魔钢锭
gregtech:gt.metaitem.01,7232,16202,false,五重泰拉钢锭
gregtech:gt.metaitem.01,7232,16203,false,五重源质钢锭
gregtech:gt.metaitem.01,7232,16205,false,五重盖亚之魂锭
gregtech:gt.metaitem.01,7232,16300,false,五重青铜锭
gregtech:gt.metaitem.01,7232,16301,false,五重黄铜锭
gregtech:gt.metaitem.01,7232,16302,false,五重殷钢锭
gregtech:gt.metaitem.01,7232,16303,false,五重琥珀金锭
gregtech:gt.metaitem.01,7232,16304,false,五重锻铁锭
gregtech:gt.metaitem.01,7232,16305,false,五重钢锭
gregtech:gt.metaitem.01,7232,16306,false,五重不锈钢锭
gregtech:gt.metaitem.01,7232,16307,false,五重生铁锭
gregtech:gt.metaitem.01,7232,16308,false,五重红色合金锭
gregtech:gt.metaitem.01,7232,16309,false,五重蓝色合金锭
gregtech:gt.metaitem.01,7232,16310,false,五重白铜锭
gregtech:gt.metaitem.01,7232,16311,false,五重镍铬锭
gregtech:gt.metaitem.01,7232,16312,false,五重坎塔尔合金锭
gregtech:gt.metaitem.01,7232,16313,false,五重镁铝合金锭
gregtech:gt.metaitem.01,7232,16314,false,五重焊锡锭
gregtech:gt.metaitem.01,7232,16315,false,五重电池合金锭
gregtech:gt.metaitem.01,7232,16316,false,五重钨钢锭
gregtech:gt.metaitem.01,7232,16317,false,五重铱锇合金锭
gregtech:gt.metaitem.01,7232,16318,false,五重阳光化合物锭
gregtech:gt.metaitem.01,7232,16319,false,五重精金锭
gregtech:gt.metaitem.01,7232,16320,false,五重通流琥珀金锭
gregtech:gt.metaitem.01,7232,16321,false,五重末影锭
gregtech:gt.metaitem.01,7232,16323,false,五重注魔金锭
gregtech:gt.metaitem.01,7232,16324,false,五重硅岩锭
gregtech:gt.metaitem.01,7232,16325,false,五重硅岩合金锭
gregtech:gt.metaitem.01,7232,16326,false,五重富集硅岩锭
gregtech:gt.metaitem.01,7232,16327,false,五重超能硅岩锭
gregtech:gt.metaitem.01,7232,16328,false,五重铿铀锭
gregtech:gt.metaitem.01,7232,16329,false,五重三钛锭
gregtech:gt.metaitem.01,7232,16330,false,五重神秘锭
gregtech:gt.metaitem.01,7232,16331,false,五重秘银锭
gregtech:gt.metaitem.01,7232,16333,false,五重星辰银锭
gregtech:gt.metaitem.01,7232,16334,false,五重黑钢锭
gregtech:gt.metaitem.01,7232,16335,false,五重大马士革钢锭
gregtech:gt.metaitem.01,7232,16336,false,五重暗影铁锭
gregtech:gt.metaitem.01,7232,16337,false,五重暗影钢锭
gregtech:gt.metaitem.01,7232,16338,false,五重铁木锭
gregtech:gt.metaitem.01,7232,16339,false,五重钢叶
gregtech:gt.metaitem.01,7232,16340,false,五重陨铁锭
gregtech:gt.metaitem.01,7232,16341,false,五重陨钢锭
gregtech:gt.metaitem.01,7232,16342,false,五重玄铁锭
gregtech:gt.metaitem.01,7232,16343,false,五重钴黄铜锭
gregtech:gt.metaitem.01,7232,16344,false,五重哈氏合金锭
gregtech:gt.metaitem.01,7232,16345,false,五重退火铜锭
gregtech:gt.metaitem.01,7232,16346,false,五重炽热钢锭
gregtech:gt.metaitem.01,7232,16348,false,五重红钢锭
gregtech:gt.metaitem.01,7232,16349,false,五重蓝钢锭
gregtech:gt.metaitem.01,7232,16350,false,五重标准纯银锭
gregtech:gt.metaitem.01,7232,16351,false,五重玫瑰金锭
gregtech:gt.metaitem.01,7232,16352,false,五重黑青铜锭
gregtech:gt.metaitem.01,7232,16353,false,五重铋青铜锭
gregtech:gt.metaitem.01,7232,16354,false,五重磁化铁锭
gregtech:gt.metaitem.01,7232,16355,false,五重磁化钢锭
gregtech:gt.metaitem.01,7232,16356,false,五重磁化钕锭
gregtech:gt.metaitem.01,7232,16357,false,五重钒镓合金锭
gregtech:gt.metaitem.01,7232,16358,false,五重钇钡铜氧合金锭
gregtech:gt.metaitem.01,7232,16359,false,五重氮化铌锭
gregtech:gt.metaitem.01,7232,16360,false,五重铌钛合金锭
gregtech:gt.metaitem.01,7232,16361,false,五重二氧化铬锭
gregtech:gt.metaitem.01,7232,16362,false,五重骑士金属锭
gregtech:gt.metaitem.01,7232,16363,false,五重锡铁合金锭
gregtech:gt.metaitem.01,7232,16364,false,五重玄钢锭
gregtech:gt.metaitem.01,7232,16365,false,五重磁钢锭
gregtech:gt.metaitem.01,7232,16366,false,五重充能合金锭
gregtech:gt.metaitem.01,7232,16367,false,五重脉冲合金锭
gregtech:gt.metaitem.01,7232,16368,false,五重暗影锭
gregtech:gt.metaitem.01,7232,16369,false,五重导电铁锭
gregtech:gt.metaitem.01,7232,16370,false,五重碳化钨锭
gregtech:gt.metaitem.01,7232,16371,false,五重钒钢锭
gregtech:gt.metaitem.01,7232,16372,false,五重高速钢-G锭
gregtech:gt.metaitem.01,7232,16373,false,五重高速钢-E锭
gregtech:gt.metaitem.01,7232,16374,false,五重高速钢-S锭
gregtech:gt.metaitem.01,7232,16378,false,五重脉冲铁锭
gregtech:gt.metaitem.01,7232,16379,false,五重魂金锭
gregtech:gt.metaitem.01,7232,16380,false,五重末影粗胚锭
gregtech:gt.metaitem.01,7232,16381,false,五重红石合金锭
gregtech:gt.metaitem.01,7232,16382,false,五重阿迪特锭
gregtech:gt.metaitem.01,7232,16383,false,五重强化金属锭
gregtech:gt.metaitem.01,7232,16384,false,五重混合晶锭
gregtech:gt.metaitem.01,7232,16385,false,五重强化混合晶锭
gregtech:gt.metaitem.01,7232,16386,false,五重玛玉灵锭
gregtech:gt.metaitem.01,7232,16387,false,五重深空秘银锭
gregtech:gt.metaitem.01,7232,16388,false,五重黑钚锭
gregtech:gt.metaitem.01,7232,16389,false,五重木卫四冰锭
gregtech:gt.metaitem.01,7232,16390,false,五重深铅锭
gregtech:gt.metaitem.01,7232,16391,false,五重量子锭
gregtech:gt.metaitem.01,7232,16392,false,五重硬铝锭
gregtech:gt.metaitem.01,7232,16393,false,五重奥利哈钢锭
gregtech:gt.metaitem.01,7232,16394,false,五重无尽催化剂锭
gregtech:gt.metaitem.01,7232,16395,false,五重基岩锭
gregtech:gt.metaitem.01,7232,16397,false,五重无尽锭
gregtech:gt.metaitem.01,7232,16398,false,五重神秘水晶锭
gregtech:gt.metaitem.01,7232,16399,false,五重磁化钐锭
gregtech:gt.metaitem.01,7232,16400,false,五重耐酸铝锭
gregtech:gt.metaitem.01,7232,16401,false,五重末影钢锭
gregtech:gt.metaitem.01,7232,16402,false,五重复合粘土锭
gregtech:gt.metaitem.01,7232,16403,false,五重晶化合金锭
gregtech:gt.metaitem.01,7232,16404,false,五重旋律合金锭
gregtech:gt.metaitem.01,7232,16405,false,五重恒星合金锭
gregtech:gt.metaitem.01,7232,16406,false,五重晶化粉红史莱姆锭
gregtech:gt.metaitem.01,7232,16407,false,五重充能银锭
gregtech:gt.metaitem.01,7232,16408,false,五重生动合金锭
gregtech:gt.metaitem.01,7232,16470,false,五重环氧树脂条
gregtech:gt.metaitem.01,7232,16471,false,五重硅橡胶条
gregtech:gt.metaitem.01,7232,16472,false,五重聚己内酰胺条
gregtech:gt.metaitem.01,7232,16473,false,五重聚四氟乙烯条
gregtech:gt.metaitem.01,7232,16485,false,五重神秘蓝金锭
gregtech:gt.metaitem.01,7232,16488,false,五重褐铜锭
gregtech:gt.metaitem.01,7232,16489,false,五重胶木锭
gregtech:gt.metaitem.01,7232,16521,false,五重力量锭
gregtech:gt.metaitem.01,7232,16529,false,五重温特姆锭
gregtech:gt.metaitem.01,7232,16576,false,五重钛铂钒合金锭
gregtech:gt.metaitem.01,7232,16581,false,五重超时空金属锭
gregtech:gt.metaitem.01,7232,16582,false,五重富集钬锭
gregtech:gt.metaitem.01,7232,16585,false,五重白矮星物质锭
gregtech:gt.metaitem.01,7232,16586,false,五重黑矮星物质锭
gregtech:gt.metaitem.01,7232,16588,false,五重时空锭
gregtech:gt.metaitem.01,7232,16599,false,五重聚苯并咪唑锭
gregtech:gt.metaitem.01,7232,16610,false,五重纤维强化的环氧树脂条
gregtech:gt.metaitem.01,7232,16613,false,五重镍锌铁氧体锭
gregtech:gt.metaitem.01,7232,16631,false,五重聚苯硫醚锭
gregtech:gt.metaitem.01,7232,16635,false,五重丁苯橡胶条
gregtech:gt.metaitem.01,7232,16636,false,五重聚苯乙烯条
gregtech:gt.metaitem.01,7232,16649,false,五重聚氯乙烯条
gregtech:gt.metaitem.01,7232,16765,false,五重凯芙拉锭
gregtech:gt.metaitem.01,7232,16770,false,五重终末锭
gregtech:gt.metaitem.01,7232,16772,false,五重铝化镍锭
gregtech:gt.metaitem.01,7232,16829,false,五重深渊铁锭
gregtech:gt.metaitem.01,7232,16856,false,五重太阳能级硅(多晶硅)锭
gregtech:gt.metaitem.01,7232,16868,false,五重三元金属锭
gregtech:gt.metaitem.01,7232,16874,false,五重聚乙烯条
gregtech:gt.metaitem.01,7232,16880,false,五重橡胶条
gregtech:gt.metaitem.01,7232,16884,false,五重戴斯锭
gregtech:gt.metaitem.01,7232,16912,false,五重石棉锭
gregtech:gt.metaitem.01,7232,16913,false,五重雄黄锭
gregtech:gt.metaitem.01,7232,16951,false,五重幽冥剧毒结晶锭
gregtech:gt.metaitem.01,7232,16952,false,五重暗影秘银锭
gregtech:gt.metaitem.01,7232,16956,false,五重溶火之石锭
gregtech:gt.metaitem.01,7232,16966,false,五重山铜锭
gregtech:gt.metaitem.01,7232,16970,false,五重虚空锭
gregtech:gt.metaitem.01,7232,16974,false,五重UEV超导粗胚锭
gregtech:gt.metaitem.01,7232,16975,false,五重龙锭
gregtech:gt.metaitem.01,7232,16976,false,五重觉醒龙锭
gregtech:gt.metaitem.01,7232,16977,false,五重注血铁锭
gregtech:gt.metaitem.01,7232,16978,false,五重灵宝锭
gregtech:gt.metaitem.01,7232,16979,false,五重拉多X聚合物锭
gregtech:gt.metaitem.01,7232,16980,false,五重砷化镓锭
gregtech:gt.metaitem.01,7232,16981,false,五重磷化铟镓锭
gregtech:gt.metaitem.01,7232,16982,false,五重宇宙中子态素锭
gregtech:gt.metaitem.01,7232,16984,false,五重锭
gregtech:gt.metaitem.01,7232,16985,false,五重UHV超导粗胚锭
gregtech:gt.metaitem.01,7232,16986,false,五重UV超导粗胚锭
gregtech:gt.metaitem.01,7232,16987,false,五重MV超导粗胚锭
gregtech:gt.metaitem.01,7232,16988,false,五重HV超导粗胚锭
gregtech:gt.metaitem.01,7232,16989,false,五重EV超导粗胚锭
gregtech:gt.metaitem.01,7232,16990,false,五重IV超导粗胚锭
gregtech:gt.metaitem.01,7232,16991,false,五重LuV超导粗胚锭
gregtech:gt.metaitem.01,7232,16992,false,五重ZPM超导粗胚锭
gregtech:gt.metaitem.01,7232,17006,false,锂板
gregtech:gt.metaitem.01,7232,17008,false,铍板
gregtech:gt.metaitem.01,7232,17010,false,碳板
gregtech:gt.metaitem.01,7232,17018,false,镁板
gregtech:gt.metaitem.01,7232,17019,false,铝板
gregtech:gt.metaitem.01,7232,17020,false,硅板
gregtech:gt.metaitem.01,7232,17025,false,钾板
gregtech:gt.metaitem.01,7232,17027,false,钪板
gregtech:gt.metaitem.01,7232,17028,false,钛板
gregtech:gt.metaitem.01,7232,17029,false,钒板
gregtech:gt.metaitem.01,7232,17030,false,铬板
gregtech:gt.metaitem.01,7232,17031,false,锰板
